date,session_key,meeting_key,pit_duration,stop_duration,lane_duration,driver_number,lap_number,source_closure_retrieved_utc
2026-03-29T05:41:28.501000+00:00,11253,1281,22.992,2.1,22.992,16,17,2026-08-23T07:09:13.760383Z
2026-03-29T05:41:59.154000+00:00,11253,1281,23.649,2.9,23.649,43,17,2026-08-23T07:09:13.760383Z
2026-03-29T05:42:58.405000+00:00,11253,1281,23.444,2.4,23.444,81,18,2026-08-23T07:09:13.760383Z
2026-03-29T05:43:35.557000+00:00,11253,1281,26.3,,26.3,41,18,2026-08-23T07:09:13.760383Z
2026-03-29T05:45:07.194000+00:00,11253,1281,24.629,3.4,24.629,31,19,2026-08-23T07:09:13.760383Z
2026-03-29T05:45:09.104000+00:00,11253,1281,23.698,2.8,23.698,6,19,2026-08-23T07:09:13.760383Z
2026-03-29T05:45:58.890000+00:00,11253,1281,25.129,4.0,25.129,77,19,2026-08-23T07:09:13.760383Z
2026-03-29T05:47:43.226000+00:00,11253,1281,22.937,3.0,22.937,63,21,2026-08-23T07:09:13.760383Z
2026-03-29T05:49:05.815000+00:00,11253,1281,27.307,6.6,27.307,11,21,2026-08-23T07:09:13.760383Z
2026-03-29T05:49:15.293000+00:00,11253,1281,25.083,4.2,25.083,18,21,2026-08-23T07:09:13.760383Z
2026-03-29T05:49:24.243000+00:00,11253,1281,26.458,4.3,26.458,14,21,2026-08-23T07:09:13.760383Z
2026-03-29T05:49:36.575000+00:00,11253,1281,23.288,2.4,23.288,12,22,2026-08-23T07:09:13.760383Z
2026-03-29T05:49:45.182000+00:00,11253,1281,22.891,2.0,22.891,44,22,2026-08-23T07:09:13.760383Z
2026-03-29T05:50:01.959000+00:00,11253,1281,24.304,3.5,24.304,10,22,2026-08-23T07:09:13.760383Z
2026-03-29T05:50:06.296000+00:00,11253,1281,24.49,3.3,24.49,3,22,2026-08-23T07:09:13.760383Z
2026-03-29T05:50:28.632000+00:00,11253,1281,24.1,,24.1,30,22,2026-08-23T07:09:13.760383Z
2026-03-29T05:50:29.968000+00:00,11253,1281,24.63,2.6,24.63,5,22,2026-08-23T07:09:13.760383Z
2026-03-29T05:50:36.919000+00:00,11253,1281,24.396,3.5,24.396,55,22,2026-08-23T07:09:13.760383Z
2026-03-29T05:50:44.394000+00:00,11253,1281,24.6,2.9,24.6,23,22,2026-08-23T07:09:13.760383Z
2026-03-29T05:52:37.648000+00:00,11253,1281,23.9,,23.9,27,23,2026-08-23T07:09:13.760383Z
2026-03-29T05:53:39.693000+00:00,11253,1281,24.014,,24.014,14,23,2026-08-23T07:09:13.760383Z
2026-03-29T05:55:13.349000+00:00,11253,1281,23.501,2.6,23.501,18,24,2026-08-23T07:09:13.760383Z
2026-03-29T06:30:59.545000+00:00,11253,1281,23.072,2.7,23.072,23,45,2026-08-23T07:09:13.760383Z
2026-03-29T06:32:57.159000+00:00,11253,1281,24.1,,24.1,23,46,2026-08-23T07:09:13.760383Z
2026-03-29T06:34:56.701000+00:00,11253,1281,26.0,,26.0,23,47,2026-08-23T07:09:13.760383Z
2026-03-29T06:37:02.998000+00:00,11253,1281,32.7,,32.7,23,48,2026-08-23T07:09:13.760383Z
2026-03-29T06:39:01.736000+00:00,11253,1281,24.3,,24.3,23,49,2026-08-23T07:09:13.760383Z
2026-05-03T17:06:24.855000+00:00,11280,1284,33.71,12.7,33.71,27,1,2026-08-23T07:12:12.491183Z
2026-05-03T17:14:40.156000+00:00,11280,1284,22.547,2.4,22.547,3,6,2026-08-23T07:12:12.491183Z
2026-05-03T17:15:01.436000+00:00,11280,1284,23.529,3.0,23.529,77,6,2026-08-23T07:12:12.491183Z
2026-05-03T17:40:30.702000+00:00,11280,1284,22.0,,22.0,63,20,2026-08-23T07:12:12.491183Z
2026-05-03T17:42:03.129000+00:00,11280,1284,23.386,3.7,23.386,16,21,2026-08-23T07:12:12.491183Z
2026-05-03T17:42:42.184000+00:00,11280,1284,23.827,3.3,23.827,77,21,2026-08-23T07:12:12.491183Z
2026-05-03T17:42:43.220000+00:00,11280,1284,22.63,2.8,22.63,18,21,2026-08-23T07:12:12.491183Z
2026-05-03T17:49:41.487000+00:00,11280,1284,22.128,2.2,22.128,12,26,2026-08-23T07:12:12.491183Z
2026-05-03T17:50:16.658000+00:00,11280,1284,23.474,4.6,23.474,87,26,2026-08-23T07:12:12.491183Z
2026-05-03T17:51:13.396000+00:00,11280,1284,22.565,2.8,22.565,1,27,2026-08-23T07:12:12.491183Z
2026-05-03T17:51:33.718000+00:00,11280,1284,23.779,3.8,23.779,44,27,2026-08-23T07:12:12.491183Z
2026-05-03T17:51:49.624000+00:00,11280,1284,23.016,3.3,23.016,23,27,2026-08-23T07:12:12.491183Z
2026-05-03T17:53:01.295000+00:00,11280,1284,23.024,3.4,23.024,81,28,2026-08-23T07:12:12.491183Z
2026-05-03T17:53:22.109000+00:00,11280,1284,23.595,4.2,23.595,55,28,2026-08-23T07:12:12.491183Z
2026-05-03T17:53:42.425000+00:00,11280,1284,22.731,2.5,22.731,41,28,2026-08-23T07:12:12.491183Z
2026-05-03T17:55:29.195000+00:00,11280,1284,23.2,,23.2,11,29,2026-08-23T07:12:12.491183Z
2026-05-03T17:57:25.955000+00:00,11280,1284,17.1,,17.1,77,30,2026-08-23T07:12:12.491183Z
2026-05-03T17:57:54.710000+00:00,11280,1284,23.093,2.9,23.093,43,31,2026-08-23T07:12:12.491183Z
2026-05-03T17:58:16.484000+00:00,11280,1284,24.027,3.9,24.027,31,31,2026-08-23T07:12:12.491183Z
2026-05-03T17:59:55.617000+00:00,11280,1284,23.986,3.1,23.986,5,32,2026-08-23T07:12:12.491183Z
2026-05-03T18:08:38.349000+00:00,11280,1284,22.09,2.8,22.09,18,37,2026-08-23T07:12:12.491183Z
2026-05-03T18:14:48.371000+00:00,11280,1284,23.16,3.1,23.16,14,41,2026-08-23T07:12:12.491183Z
2026-05-24T20:11:35.201000+00:00,11291,1285,24.1,,24.1,81,1,2026-08-23T07:13:15.411502Z
2026-05-24T20:12:53.655000+00:00,11291,1285,23.4,,23.4,1,2,2026-08-23T07:13:15.411502Z
2026-05-24T20:13:06.553000+00:00,11291,1285,24.9,,24.9,27,2,2026-08-23T07:13:15.411502Z
2026-05-24T20:13:10.208000+00:00,11291,1285,24.7,,24.7,55,2,2026-08-23T07:13:15.411502Z
2026-05-24T20:13:12.614000+00:00,11291,1285,28.1,,28.1,5,2,2026-08-23T07:13:15.411502Z
2026-05-24T20:13:13.091000+00:00,11291,1285,25.7,,25.7,11,2,2026-08-23T07:13:15.411502Z
2026-05-24T20:14:43.855000+00:00,11291,1285,28.2,,28.2,77,3,2026-08-23T07:13:15.411502Z
2026-05-24T20:23:13.509000+00:00,11291,1285,24.8,,24.8,77,9,2026-08-23T07:13:15.411502Z
2026-05-24T20:26:37.176000+00:00,11291,1285,36.6,,36.6,81,12,2026-08-23T07:13:15.411502Z
2026-05-24T20:29:29.471000+00:00,11291,1285,24.2,,24.2,18,14,2026-08-23T07:13:15.411502Z
2026-05-24T20:30:15.392000+00:00,11291,1285,28.8,,28.8,1,15,2026-08-23T07:13:15.411502Z
2026-05-24T20:30:47.863000+00:00,11291,1285,25.1,,25.1,11,15,2026-08-23T07:13:15.411502Z
2026-05-24T20:31:52.896000+00:00,11291,1285,24.8,,24.8,31,16,2026-08-23T07:13:15.411502Z
2026-05-24T20:34:34.135000+00:00,11291,1285,24.7,,24.7,5,18,2026-08-23T07:13:15.411502Z
2026-05-24T20:37:09.895000+00:00,11291,1285,31.0,,31.0,27,20,2026-08-23T07:13:15.411502Z
2026-05-24T20:37:15.069000+00:00,11291,1285,24.7,,24.7,14,20,2026-08-23T07:13:15.411502Z
2026-05-24T20:49:34.153000+00:00,11291,1285,25.6,,25.6,43,30,2026-08-23T07:13:15.411502Z
2026-05-24T20:49:46.801000+00:00,11291,1285,24.9,,24.9,11,29,2026-08-23T07:13:15.411502Z
2026-05-24T20:49:47.971000+00:00,11291,1285,24.1,,24.1,30,30,2026-08-23T07:13:15.411502Z
2026-05-24T20:49:55.410000+00:00,11291,1285,25.6,,25.6,10,30,2026-08-23T07:13:15.411502Z
2026-05-24T20:50:09.459000+00:00,11291,1285,25.6,,25.6,55,30,2026-08-23T07:13:15.411502Z
2026-05-24T20:50:16.912000+00:00,11291,1285,25.1,,25.1,12,31,2026-08-23T07:13:15.411502Z
2026-05-24T20:50:19.553000+00:00,11291,1285,44.9,,44.9,87,30,2026-08-23T07:13:15.411502Z
2026-05-24T20:50:23.022000+00:00,11291,1285,25.1,,25.1,3,31,2026-08-23T07:13:15.411502Z
2026-05-24T20:50:34.865000+00:00,11291,1285,25.9,,25.9,44,31,2026-08-23T07:13:15.411502Z
2026-05-24T20:50:38.006000+00:00,11291,1285,24.9,,24.9,6,31,2026-08-23T07:13:15.411502Z
2026-05-24T20:50:40.850000+00:00,11291,1285,30.1,,30.1,16,31,2026-08-23T07:13:15.411502Z
2026-05-24T20:51:02.188000+00:00,11291,1285,24.4,,24.4,77,29,2026-08-23T07:13:15.411502Z
2026-05-24T20:51:29.219000+00:00,11291,1285,35.3,,35.3,31,30,2026-08-23T07:13:15.411502Z
2026-05-24T21:17:51.300000+00:00,11291,1285,24.1,,24.1,18,49,2026-08-23T07:13:15.411502Z
2026-05-24T21:18:25.134000+00:00,11291,1285,34.7,,34.7,6,52,2026-08-23T07:13:15.411502Z
2026-05-24T21:18:48.229000+00:00,11291,1285,31.1,,31.1,77,49,2026-08-23T07:13:15.411502Z
2026-05-24T21:18:50.366000+00:00,11291,1285,36.1,,36.1,81,51,2026-08-23T07:13:15.411502Z
2026-05-24T21:31:49.681000+00:00,11291,1285,34.8,,34.8,6,62,2026-08-23T07:13:15.411502Z
2026-06-07T13:05:11.097000+00:00,11299,1286,26.7,,26.7,77,1,2026-08-23T07:14:14.506618Z
2026-06-07T13:05:11.753000+00:00,11299,1286,25.9,,25.9,5,1,2026-08-23T07:14:14.506618Z
2026-06-07T13:05:15.738000+00:00,11299,1286,32.1,,32.1,87,1,2026-08-23T07:14:14.506618Z
2026-06-07T13:07:51.620000+00:00,11299,1286,24.9,,24.9,14,3,2026-08-23T07:14:14.506618Z
2026-06-07T13:09:10.136000+00:00,11299,1286,27.1,,27.1,11,4,2026-08-23T07:14:14.506618Z
2026-06-07T13:09:14.620000+00:00,11299,1286,24.8,,24.8,18,4,2026-08-23T07:14:14.506618Z
2026-06-07T13:15:47.335000+00:00,11299,1286,25.4,,25.4,31,9,2026-08-23T07:14:14.506618Z
2026-06-07T13:15:59.835000+00:00,11299,1286,19.7,,19.7,11,9,2026-08-23T07:14:14.506618Z
2026-06-07T13:19:39.858000+00:00,11299,1286,24.8,,24.8,27,12,2026-08-23T07:14:14.506618Z
2026-06-07T13:39:40.204000+00:00,11299,1286,24.1,,24.1,44,28,2026-08-23T07:14:14.506618Z
2026-06-07T13:44:09.388000+00:00,11299,1286,24.0,,24.0,63,31,2026-08-23T07:14:14.506618Z
2026-06-07T13:45:28.474000+00:00,11299,1286,24.7,,24.7,6,32,2026-08-23T07:14:14.506618Z
2026-06-07T13:48:48.285000+00:00,11299,1286,25.3,,25.3,16,35,2026-08-23T07:14:14.506618Z
2026-06-07T13:50:05.535000+00:00,11299,1286,25.7,,25.7,43,35,2026-08-23T07:14:14.506618Z
2026-06-07T13:50:58.679000+00:00,11299,1286,24.1,,24.1,12,37,2026-08-23T07:14:14.506618Z
2026-06-07T14:00:37.472000+00:00,11299,1286,25.5,,25.5,23,43,2026-08-23T07:14:14.506618Z
2026-06-07T14:01:33.347000+00:00,11299,1286,24.6,,24.6,5,43,2026-08-23T07:14:14.506618Z
2026-06-07T14:01:42.457000+00:00,11299,1286,25.6,,25.6,30,44,2026-08-23T07:14:14.506618Z
2026-06-07T14:02:41.495000+00:00,11299,1286,25.5,,25.5,10,45,2026-08-23T07:14:14.506618Z
2026-06-07T14:06:31.029000+00:00,11299,1286,24.2,,24.2,81,48,2026-08-23T07:14:14.506618Z
2026-06-07T14:12:46.971000+00:00,11299,1286,25.6,,25.6,55,52,2026-08-23T07:14:14.506618Z
2026-06-07T14:21:17.307000+00:00,11299,1286,20.5,,20.5,27,58,2026-08-23T07:14:14.506618Z
2026-06-07T14:21:25.635000+00:00,11299,1286,31.4,,31.4,81,59,2026-08-23T07:14:14.506618Z
2026-06-07T14:21:26.073000+00:00,11299,1286,31.2,,31.2,44,60,2026-08-23T07:14:14.506618Z
2026-06-07T14:21:34.338000+00:00,11299,1286,26.3,,26.3,14,58,2026-08-23T07:14:14.506618Z
2026-06-07T14:21:34.463000+00:00,11299,1286,34.9,,34.9,16,60,2026-08-23T07:14:14.506618Z
2026-06-07T14:22:10.057000+00:00,11299,1286,20.3,,20.3,5,58,2026-08-23T07:14:14.506618Z
2026-06-07T14:22:39.778000+00:00,11299,1286,26.8,,26.8,12,61,2026-08-23T07:14:14.506618Z
2026-06-07T14:22:46.086000+00:00,11299,1286,19.6,,19.6,6,60,2026-08-23T07:14:14.506618Z
2026-06-07T14:22:50.085000+00:00,11299,1286,35.2,,35.2,63,60,2026-08-23T07:14:14.506618Z
2026-06-07T14:22:51.100000+00:00,11299,1286,20.2,,20.2,41,59,2026-08-23T07:14:14.506618Z
2026-06-07T14:22:52.596000+00:00,11299,1286,19.7,,19.7,23,59,2026-08-23T07:14:14.506618Z
2026-06-07T14:22:54.064000+00:00,11299,1286,19.8,,19.8,55,59,2026-08-23T07:14:14.506618Z
2026-06-07T14:23:09.338000+00:00,11299,1286,19.9,,19.9,31,59,2026-08-23T07:14:14.506618Z
2026-06-07T14:23:11.197000+00:00,11299,1286,19.9,,19.9,27,59,2026-08-23T07:14:14.506618Z
2026-06-07T14:23:14.713000+00:00,11299,1286,21.9,,21.9,43,59,2026-08-23T07:14:14.506618Z
2026-06-07T14:23:15.900000+00:00,11299,1286,19.8,,19.8,10,60,2026-08-23T07:14:14.506618Z
2026-06-07T14:23:20.338000+00:00,11299,1286,20.1,,20.1,81,60,2026-08-23T07:14:14.506618Z
2026-06-07T14:23:26.682000+00:00,11299,1286,24.2,,24.2,44,61,2026-08-23T07:14:14.506618Z
2026-06-07T14:23:27.510000+00:00,11299,1286,20.2,,20.2,14,59,2026-08-23T07:14:14.506618Z
2026-06-07T14:23:29.885000+00:00,11299,1286,20.0,,20.0,16,61,2026-08-23T07:14:14.506618Z
2026-06-07T14:23:41.002000+00:00,11299,1286,19.9,,19.9,30,60,2026-08-23T07:14:14.506618Z
2026-06-07T14:23:51.502000+00:00,11299,1286,26.0,,26.0,11,59,2026-08-23T07:14:14.506618Z
2026-06-07T14:24:06.813000+00:00,11299,1286,24.8,,24.8,5,59,2026-08-23T07:14:14.506618Z
2026-06-07T14:32:43.844000+00:00,11299,1286,20.7,,20.7,12,66,2026-08-23T07:14:14.506618Z
2026-06-07T14:32:47.250000+00:00,11299,1286,22.5,,22.5,44,66,2026-08-23T07:14:14.506618Z
2026-06-07T14:32:48.418000+00:00,11299,1286,22.3,,22.3,6,66,2026-08-23T07:14:14.506618Z
2026-06-07T14:32:50.457000+00:00,11299,1286,22.5,,22.5,63,66,2026-08-23T07:14:14.506618Z
2026-06-07T14:32:52.040000+00:00,11299,1286,22.7,,22.7,41,65,2026-08-23T07:14:14.506618Z
2026-06-07T14:32:53.440000+00:00,11299,1286,22.7,,22.7,23,65,2026-08-23T07:14:14.506618Z
2026-06-07T14:32:54.289000+00:00,11299,1286,22.1,,22.1,55,65,2026-08-23T07:14:14.506618Z
2026-06-07T14:32:55.584000+00:00,11299,1286,21.4,,21.4,31,65,2026-08-23T07:14:14.506618Z
2026-06-07T14:32:57.280000+00:00,11299,1286,22.3,,22.3,27,65,2026-08-23T07:14:14.506618Z
2026-06-07T14:33:01.288000+00:00,11299,1286,23.3,,23.3,10,66,2026-08-23T07:14:14.506618Z
2026-06-07T14:33:02.693000+00:00,11299,1286,23.3,,23.3,43,65,2026-08-23T07:14:14.506618Z
2026-06-07T14:33:03.979000+00:00,11299,1286,23.4,,23.4,81,66,2026-08-23T07:14:14.506618Z
2026-06-07T14:33:05.205000+00:00,11299,1286,24.0,,24.0,14,65,2026-08-23T07:14:14.506618Z
2026-06-07T14:33:06.706000+00:00,11299,1286,23.8,,23.8,11,65,2026-08-23T07:14:14.506618Z
2026-06-07T14:33:07.685000+00:00,11299,1286,22.7,,22.7,5,65,2026-08-23T07:14:14.506618Z
2026-06-07T14:33:11.784000+00:00,11299,1286,20.3,,20.3,30,66,2026-08-23T07:14:14.506618Z
2026-06-07T15:10:07.188000+00:00,11299,1286,2023.0,,2023.0,41,67,2026-08-23T07:14:14.506618Z
2026-06-07T15:10:09.758000+00:00,11299,1286,2024.1,,2024.1,23,67,2026-08-23T07:14:14.506618Z
2026-06-07T15:10:12.693000+00:00,11299,1286,2025.7,,2025.7,55,67,2026-08-23T07:14:14.506618Z
2026-06-07T15:10:14.530000+00:00,11299,1286,2025.9,,2025.9,31,67,2026-08-23T07:14:14.506618Z
2026-06-07T15:10:17.140000+00:00,11299,1286,2027.0,,2027.0,27,67,2026-08-23T07:14:14.506618Z
2026-06-07T15:10:18.492000+00:00,11299,1286,2025.8,,2025.8,43,67,2026-08-23T07:14:14.506618Z
2026-06-07T15:10:21.680000+00:00,11299,1286,2024.7,,2024.7,14,67,2026-08-23T07:14:14.506618Z
2026-06-07T15:10:25.367000+00:00,11299,1286,2026.8,,2026.8,11,67,2026-08-23T07:14:14.506618Z
2026-06-07T15:10:29.774000+00:00,11299,1286,2029.9,,2029.9,5,67,2026-08-23T07:14:14.506618Z
2026-06-07T15:12:12.024000+00:00,11299,1286,2154.1,,2154.1,12,68,2026-08-23T07:14:14.506618Z
2026-06-07T15:12:15.196000+00:00,11299,1286,2156.2,,2156.2,44,68,2026-08-23T07:14:14.506618Z
2026-06-07T15:12:17.821000+00:00,11299,1286,2156.6,,2156.6,6,68,2026-08-23T07:14:14.506618Z
2026-06-07T15:12:20.728000+00:00,11299,1286,2158.1,,2158.1,63,68,2026-08-23T07:14:14.506618Z
2026-06-07T15:12:23.290000+00:00,11299,1286,2151.5,,2151.5,10,68,2026-08-23T07:14:14.506618Z
2026-06-07T15:12:26.556000+00:00,11299,1286,2151.4,,2151.4,81,68,2026-08-23T07:14:14.506618Z
2026-06-07T15:12:29.165000+00:00,11299,1286,2146.0,,2146.0,30,68,2026-08-23T07:14:14.506618Z
2026-06-07T15:12:32.696000+00:00,11299,1286,62.5,,62.5,41,68,2026-08-23T07:14:14.506618Z
2026-06-07T15:12:34.790000+00:00,11299,1286,62.2,,62.2,23,68,2026-08-23T07:14:14.506618Z
2026-06-07T15:12:37.618000+00:00,11299,1286,61.9,,61.9,55,68,2026-08-23T07:14:14.506618Z
2026-06-07T15:12:39.884000+00:00,11299,1286,62.6,,62.6,31,68,2026-08-23T07:14:14.506618Z
2026-06-07T15:12:42.993000+00:00,11299,1286,61.9,,61.9,27,68,2026-08-23T07:14:14.506618Z
2026-06-07T15:12:48.759000+00:00,11299,1286,64.4,,64.4,43,68,2026-08-23T07:14:14.506618Z
2026-06-07T15:12:51.994000+00:00,11299,1286,64.9,,64.9,14,68,2026-08-23T07:14:14.506618Z
2026-06-07T15:12:54.552000+00:00,11299,1286,65.8,,65.8,11,68,2026-08-23T07:14:14.506618Z
2026-06-07T15:12:56.029000+00:00,11299,1286,63.9,,63.9,5,68,2026-08-23T07:14:14.506618Z
2026-06-07T15:19:38.018000+00:00,11299,1286,19.7,,19.7,63,72,2026-08-23T07:14:14.506618Z
2026-07-05T14:06:54.499000+00:00,11326,1289,44.1,,44.1,23,1,2026-08-23T07:18:21.427483Z
2026-07-05T14:08:15.448000+00:00,11326,1289,40.5,,40.5,81,2,2026-08-23T07:18:21.427483Z
2026-07-05T14:28:42.786000+00:00,11326,1289,41.2,,41.2,23,14,2026-08-23T07:18:21.427483Z
2026-07-05T14:31:12.628000+00:00,11326,1289,28.7,,28.7,3,17,2026-08-23T07:18:21.427483Z
2026-07-05T14:31:54.573000+00:00,11326,1289,28.9,,28.9,27,17,2026-08-23T07:18:21.427483Z
2026-07-05T14:34:11.122000+00:00,11326,1289,28.7,,28.7,18,18,2026-08-23T07:18:21.427483Z
2026-07-05T14:34:30.503000+00:00,11326,1289,29.9,,29.9,6,19,2026-08-23T07:18:21.427483Z
2026-07-05T14:36:40.733000+00:00,11326,1289,28.8,,28.8,55,20,2026-08-23T07:18:21.427483Z
2026-07-05T14:37:30.798000+00:00,11326,1289,28.7,,28.7,14,20,2026-08-23T07:18:21.427483Z
2026-07-05T14:38:39.595000+00:00,11326,1289,29.3,,29.3,11,21,2026-08-23T07:18:21.427483Z
2026-07-05T14:38:40.451000+00:00,11326,1289,43.2,,43.2,31,21,2026-08-23T07:18:21.427483Z
2026-07-05T14:39:57.554000+00:00,11326,1289,29.3,,29.3,43,22,2026-08-23T07:18:21.427483Z
2026-07-05T14:40:52.147000+00:00,11326,1289,28.6,,28.6,63,23,2026-08-23T07:18:21.427483Z
2026-07-05T14:40:53.747000+00:00,11326,1289,34.8,,34.8,44,23,2026-08-23T07:18:21.427483Z
2026-07-05T14:41:36.072000+00:00,11326,1289,33.6,,33.6,10,23,2026-08-23T07:18:21.427483Z
2026-07-05T14:43:45.836000+00:00,11326,1289,28.4,,28.4,16,25,2026-08-23T07:18:21.427483Z
2026-07-05T14:43:56.211000+00:00,11326,1289,39.6,,39.6,23,23,2026-08-23T07:18:21.427483Z
2026-07-05T14:46:11.109000+00:00,11326,1289,28.6,,28.6,5,26,2026-08-23T07:18:21.427483Z
2026-07-05T14:47:43.893000+00:00,11326,1289,28.9,,28.9,41,27,2026-08-23T07:18:21.427483Z
2026-07-05T14:48:53.303000+00:00,11326,1289,28.8,,28.8,1,28,2026-08-23T07:18:21.427483Z
2026-07-05T14:49:15.954000+00:00,11326,1289,28.7,,28.7,30,28,2026-08-23T07:18:21.427483Z
2026-07-05T14:51:35.455000+00:00,11326,1289,29.9,,29.9,87,29,2026-08-23T07:18:21.427483Z
2026-07-05T14:52:01.983000+00:00,11326,1289,31.5,,31.5,77,29,2026-08-23T07:18:21.427483Z
2026-07-05T14:58:20.856000+00:00,11326,1289,28.3,,28.3,63,34,2026-08-23T07:18:21.427483Z
2026-07-05T14:59:25.087000+00:00,11326,1289,28.9,,28.9,12,35,2026-08-23T07:18:21.427483Z
2026-07-05T14:59:28.796000+00:00,11326,1289,35.8,,35.8,27,34,2026-08-23T07:18:21.427483Z
2026-07-05T15:02:44.835000+00:00,11326,1289,29.5,,29.5,81,36,2026-08-23T07:18:21.427483Z
2026-07-05T15:03:32.875000+00:00,11326,1289,31.4,,31.4,23,35,2026-08-23T07:18:21.427483Z
2026-07-05T15:04:38.769000+00:00,11326,1289,28.9,,28.9,3,38,2026-08-23T07:18:21.427483Z
2026-07-05T15:04:55.474000+00:00,11326,1289,29.8,,29.8,1,38,2026-08-23T07:18:21.427483Z
2026-07-05T15:05:14.352000+00:00,11326,1289,36.4,,36.4,6,38,2026-08-23T07:18:21.427483Z
2026-07-05T15:09:41.585000+00:00,11326,1289,41.2,,41.2,12,41,2026-08-23T07:18:21.427483Z
2026-07-05T15:12:16.429000+00:00,11326,1289,32.5,,32.5,23,40,2026-08-23T07:18:21.427483Z
2026-07-05T15:13:31.663000+00:00,11326,1289,33.6,,33.6,12,43,2026-08-23T07:18:21.427483Z
2026-07-05T15:19:36.825000+00:00,11326,1289,29.6,,29.6,6,47,2026-08-23T07:18:21.427483Z
2026-07-05T15:19:42.582000+00:00,11326,1289,29.8,,29.8,11,46,2026-08-23T07:18:21.427483Z
2026-07-05T15:19:57.160000+00:00,11326,1289,28.5,,28.5,30,47,2026-08-23T07:18:21.427483Z
2026-07-05T15:20:03.631000+00:00,11326,1289,32.1,,32.1,41,47,2026-08-23T07:18:21.427483Z
2026-07-05T15:20:09.066000+00:00,11326,1289,29.9,,29.9,5,47,2026-08-23T07:18:21.427483Z
2026-07-05T15:20:26.714000+00:00,11326,1289,29.5,,29.5,77,46,2026-08-23T07:18:21.427483Z
2026-07-05T15:20:31.463000+00:00,11326,1289,29.4,,29.4,43,47,2026-08-23T07:18:21.427483Z
2026-07-05T15:20:34.854000+00:00,11326,1289,28.8,,28.8,16,48,2026-08-23T07:18:21.427483Z
2026-07-05T15:21:02.149000+00:00,11326,1289,28.7,,28.7,44,48,2026-08-23T07:18:21.427483Z
2026-07-05T15:21:03.857000+00:00,11326,1289,29.0,,29.0,81,47,2026-08-23T07:18:21.427483Z
2026-07-05T15:21:17.735000+00:00,11326,1289,29.9,,29.9,14,46,2026-08-23T07:18:21.427483Z
2026-07-05T15:21:26.513000+00:00,11326,1289,30.2,,30.2,87,47,2026-08-23T07:18:21.427483Z
2026-07-05T15:21:31.210000+00:00,11326,1289,28.4,,28.4,1,48,2026-08-23T07:18:21.427483Z
2026-07-05T15:21:33.609000+00:00,11326,1289,31.2,,31.2,31,47,2026-08-23T07:18:21.427483Z
2026-07-05T15:21:40.753000+00:00,11326,1289,46.2,,46.2,18,46,2026-08-23T07:18:21.427483Z
2026-07-05T15:22:41.160000+00:00,11326,1289,28.7,,28.7,10,48,2026-08-23T07:18:21.427483Z
